frame_id,x1,y1,x2,y2,bbox_id,confidence,lm_x1,lm_y1,lm_x2,lm_y2,lm_x3,lm_y3,lm_x4,lm_y4,lm_x5,lm_y5,yaw,pitch,roll
5,560.63621,191.30118,679.9819,350.43847,2.0,0.99671,632.56708,261.0463,643.54285,254.52917,659.96295,278.63712,631.38556,301.07755,641.35229,297.6864,-68.48187,3.372,-17.00543
5,1131.96733,189.81382,1255.53354,349.61138,1.0,0.99882,1162.16602,255.33264,1192.76709,258.32471,1163.37817,278.72577,1165.29553,297.70618,1190.4314,299.79681,39.09779,-8.91889,-4.50444
5,560.63621,191.30118,679.9819,350.43847,2.0,0.99671,632.56708,261.0463,643.54285,254.52917,659.96295,278.63712,631.38556,301.07755,641.35229,297.6864,-68.48187,3.372,-17.00543
5,1131.96733,189.81382,1255.53354,349.61138,1.0,0.99882,1162.16602,255.33264,1192.76709,258.32471,1163.37817,278.72577,1165.29553,297.70618,1190.4314,299.79681,39.09779,-8.91889,-4.50444
6,560.23184,191.29025,679.65473,350.57066,2.0,0.99679,631.97656,261.2478,643.40021,254.54941,659.78931,278.78363,630.849,301.04584,641.28516,297.50946,-67.93901,2.31688,-16.27828
6,1131.94722,189.83873,1254.84193,349.22216,1.0,0.99876,1162.15637,255.53046,1192.10779,258.16751,1164.22266,278.64117,1165.47607,298.09158,1191.41504,299.83945,38.82843,-8.56931,-4.8459
6,560.23184,191.29025,679.65473,350.57066,2.0,0.99679,631.97656,261.2478,643.40021,254.54941,659.78931,278.78363,630.849,301.04584,641.28516,297.50946,-67.93901,2.31688,-16.27828
6,1131.94722,189.83873,1254.84193,349.22216,1.0,0.99876,1162.15637,255.53046,1192.10779,258.16751,1164.22266,278.64117,1165.47607,298.09158,1191.41504,299.83945,38.82843,-8.56931,-4.8459
7,560.20443,191.38856,679.44125,350.59867,2.0,0.99649,632.14752,261.01111,642.88617,254.72057,659.37054,278.72903,630.92725,300.73724,640.95453,297.46939,-68.88786,3.61672,-17.2209
7,1132.69289,188.78723,1255.16607,348.40124,1.0,0.99887,1162.69312,254.78873,1192.6106,257.68527,1164.68237,278.41245,1166.46509,297.28543,1192.43066,299.13922,38.98808,-8.57858,-4.81509
7,560.20443,191.38856,679.44125,350.59867,2.0,0.99649,632.14752,261.01111,642.88617,254.72057,659.37054,278.72903,630.92725,300.73724,640.95453,297.46939,-68.88786,3.61672,-17.2209
7,1132.69289,188.78723,1255.16607,348.40124,1.0,0.99887,1162.69312,254.78873,1192.6106,257.68527,1164.68237,278.41245,1166.46509,297.28543,1192.43066,299.13922,38.98808,-8.57858,-4.81509
8,560.05499,190.93777,679.39038,350.46164,2.0,0.99693,631.6438,260.76822,642.68127,254.33066,659.47113,278.41379,630.56531,300.68173,640.80408,297.34915,-69.30064,4.38338,-17.7924
8,1133.15123,187.87805,1255.3696,347.88306,1.0,0.99895,1162.76941,254.36441,1192.68384,257.54611,1164.78064,278.27112,1166.44495,296.5527,1192.83228,298.58566,38.57809,-8.21246,-5.18951
8,560.05499,190.93777,679.39038,350.46164,2.0,0.99693,631.6438,260.76822,642.68127,254.33066,659.47113,278.41379,630.56531,300.68173,640.80408,297.34915,-69.30064,4.38338,-17.7924
8,1133.15123,187.87805,1255.3696,347.88306,1.0,0.99895,1162.76941,254.36441,1192.68384,257.54611,1164.78064,278.27112,1166.44495,296.5527,1192.83228,298.58566,38.57809,-8.21246,-5.18951
9,559.93075,190.28405,679.36944,350.22632,2.0,0.99711,630.89014,260.47464,642.68689,254.08064,659.22314,278.13406,630.11194,300.18509,641.09271,296.82767,-68.81181,3.77081,-16.57121
9,1133.54046,187.67374,1255.3696,347.7084,1.0,0.99888,1163.06519,254.28058,1192.77734,257.68497,1165.05701,278.37274,1166.53625,296.11295,1193.08704,298.2995,38.27199,-8.26259,-5.54059
9,559.93075,190.28405,679.36944,350.22632,2.0,0.99711,630.89014,260.47464,642.68689,254.08064,659.22314,278.13406,630.11194,300.18509,641.09271,296.82767,-68.81181,3.77081,-16.57121
9,1133.54046,187.67374,1255.3696,347.7084,1.0,0.99888,1163.06519,254.28058,1192.77734,257.68497,1165.05701,278.37274,1166.53625,296.11295,1193.08704,298.2995,38.27199,-8.26259,-5.54059
10,559.59198,189.1692,679.17782,349.77889,2.0,0.99753,630.75153,260.13638,642.12158,253.94025,658.9895,277.70731,629.51349,299.59201,640.6925,296.39017,-68.16463,6.01813,-18.46869
10,1133.72452,188.02675,1255.19891,347.70014,1.0,0.99869,1163.15112,254.7439,1192.86169,257.96069,1165.2146,278.52689,1166.28638,296.45807,1192.61292,298.52832,37.98689,-7.55949,-4.28726
10,559.59198,189.1692,679.17782,349.77889,2.0,0.99753,630.75153,260.13638,642.12158,253.94025,658.9895,277.70731,629.51349,299.59201,640.6925,296.39017,-68.16463,6.01813,-18.46869
10,1133.72452,188.02675,1255.19891,347.70014,1.0,0.99869,1163.15112,254.7439,1192.86169,257.96069,1165.2146,278.52689,1166.28638,296.45807,1192.61292,298.52832,37.98689,-7.55949,-4.28726
11,559.19227,188.62696,678.89431,349.75711,2.0,0.99752,629.73926,259.46613,641.51703,253.44771,658.30597,276.88138,629.41962,299.37521,640.81665,296.21585,-68.64046,7.83205,-19.45621
11,1133.59359,188.5429,1254.89692,347.86538,1.0,0.9986,1162.79944,255.05168,1192.2229,258.24234,1164.41675,278.29272,1165.53845,296.64542,1191.32422,298.72565,39.20375,-7.40024,-3.89217
11,559.19227,188.62696,678.89431,349.75711,2.0,0.99752,629.73926,259.46613,641.51703,253.44772,658.30597,276.88138,629.41962,299.37521,640.81665,296.21585,-68.64046,7.83205,-19.45621
11,1133.59359,188.5429,1254.89692,347.86538,1.0,0.9986,1162.79944,255.05168,1192.2229,258.24234,1164.41675,278.29272,1165.53845,296.64542,1191.32422,298.72565,39.20375,-7.40024,-3.89217
12,558.25947,187.92073,678.46337,349.49924,2.0,0.99767,628.55927,257.98642,640.92401,252.43033,657.79858,275.31894,629.31348,298.70984,640.6626,295.74811,-69.44684,6.74687,-18.15644
