frame_id,x1,y1,x2,y2,bbox_id,confidence,lm_x1,lm_y1,lm_x2,lm_y2,lm_x3,lm_y3,lm_x4,lm_y4,lm_x5,lm_y5,yaw,pitch,roll
5,560.08554,211.55825,662.11109,358.20378,10003,0.98601,621.7572,273.70834,627.07556,273.54694,642.711,293.63007,618.65002,310.82196,623.6366,311.76648,-84.49616,-12.90456,18.31633
6,1113.89171,195.9684,1219.73526,344.58073,10004,0.9911,1143.9552,261.19208,1154.90234,258.71545,1137.93188,282.36331,1152.99329,297.97906,1164.5387,295.24103,63.00452,-19.19545,-31.51384
6,561.07801,213.5287,663.1638,359.9528,10003,0.98806,622.69611,275.43222,627.99799,275.22696,643.59442,295.86157,619.19836,312.62643,624.34937,313.58832,-84.95925,-12.67604,17.38681
6,1113.89171,195.9684,1219.73526,344.58073,10004,0.9911,1143.9552,261.19208,1154.90234,258.71545,1137.93188,282.36331,1152.99329,297.97906,1164.5387,295.24103,63.00452,-19.19545,-31.51384
6,561.07801,213.5287,663.1638,359.9528,10003,0.98806,622.69611,275.43222,627.99799,275.22696,643.59442,295.86157,619.19836,312.62643,624.34937,313.58832,-84.95925,-12.67604,17.38681
7,1114.02044,197.40735,1220.01738,346.15035,10004,0.99115,1143.82178,262.9136,1154.5376,260.16626,1137.68176,283.78369,1152.84717,299.46136,1164.52075,296.45187,64.05879,-19.46507,-31.87141
7,562.14405,215.38183,664.35508,361.85103,10003,0.99,623.14856,277.50571,628.71338,276.64032,644.73114,296.91238,620.59412,314.41318,625.85516,314.83353,-84.57216,-11.97009,17.09398
7,1114.02044,197.40735,1220.01738,346.15035,10004,0.99115,1143.82178,262.9136,1154.5376,260.16626,1137.68176,283.78369,1152.84717,299.46136,1164.52075,296.45187,64.05879,-19.46507,-31.87141
7,562.14405,215.38183,664.35508,361.85103,10003,0.99,623.14856,277.50571,628.71338,276.64032,644.73114,296.91238,620.59412,314.41318,625.85516,314.83353,-84.57216,-11.97009,17.09398
8,1114.40891,198.51292,1220.45479,347.60498,10004,0.98986,1144.18677,263.89008,1155.349,261.35355,1138.33374,284.92114,1153.37207,300.32614,1165.92505,297.40848,64.15463,-21.0257,-32.72589
8,563.15214,217.46426,665.79107,363.85966,10003,0.99095,624.71729,279.39154,629.72491,278.46149,645.05591,298.10437,621.80316,315.46332,628.0415,315.86777,-85.04421,-11.35376,15.54628
8,1114.40891,198.51292,1220.45479,347.60498,10004,0.98986,1144.18677,263.89008,1155.349,261.35355,1138.33374,284.92114,1153.37207,300.32614,1165.92505,297.40848,64.15463,-21.0257,-32.72589
8,563.15214,217.46426,665.79107,363.85966,10003,0.99095,624.71729,279.39154,629.72491,278.46149,645.05591,298.10437,621.80316,315.46332,628.0415,315.86777,-85.04421,-11.35376,15.54628
9,1115.23691,200.38461,1220.96277,349.12047,10004,0.99113,1145.35913,265.45444,1155.43982,262.84796,1139.08545,286.55362,1154.92554,301.74484,1166.54077,298.68707,64.2995,-22.23089,-33.0807
9,565.00226,219.64255,667.26341,365.27988,10003,0.99447,627.19031,280.41336,631.47314,278.9957,647.1076,298.98389,624.06628,317.07315,628.73669,317.05005,-84.85871,-9.78469,14.18303
9,1115.23691,200.38461,1220.96277,349.12047,10004,0.99113,1145.35913,265.45444,1155.43982,262.84796,1139.08545,286.55362,1154.92554,301.74484,1166.54077,298.68707,64.2995,-22.23089,-33.0807
9,565.00226,219.64255,667.26341,365.27988,10003,0.99447,627.19031,280.41336,631.47314,278.9957,647.1076,298.98389,624.06628,317.07315,628.73669,317.05005,-84.85871,-9.78469,14.18303
10,1116.08236,201.81902,1222.00152,350.27006,10004,0.99296,1145.76404,266.35764,1155.72583,264.18347,1139.51514,287.83563,1156.21338,302.96011,1167.25232,300.28427,64.84303,-22.10378,-33.04639
10,566.5219,221.00937,668.75957,366.29041,10003,0.99466,628.664,281.23392,632.70709,279.65253,648.69983,299.56778,624.82062,317.92612,629.43835,317.83929,-85.37368,-12.6347,16.25926
10,1116.08236,201.81902,1222.00152,350.27006,10004,0.99296,1145.76404,266.35764,1155.72583,264.18347,1139.51514,287.83563,1156.21338,302.96011,1167.25232,300.28427,64.84303,-22.10378,-33.04639
10,566.5219,221.00937,668.75957,366.29041,10003,0.99466,628.664,281.23392,632.70709,279.65253,648.69983,299.56778,624.82062,317.92612,629.43835,317.83929,-85.37368,-12.6347,16.25926
11,1117.68299,203.41825,1223.31576,350.97631,10004,0.99611,1147.61194,266.73911,1157.49609,264.83658,1140.62354,288.59064,1158.52209,303.73129,1168.87256,301.22513,64.103,-23.58782,-32.54166
11,566.29333,222.54899,669.64786,367.42116,10003,0.99097,630.41187,281.02451,634.81403,280.11945,652.67053,300.34647,627.28815,318.53915,632.5274,319.15652,-80.89973,-21.39239,21.83192
11,1117.68299,203.41825,1223.31576,350.97631,10004,0.99611,1147.61194,266.73911,1157.49609,264.83658,1140.62354,288.59064,1158.52209,303.73129,1168.87256,301.22513,64.103,-23.58782,-32.54166
11,566.29333,222.54899,669.64786,367.42116,10003,0.99097,630.41187,281.02451,634.81403,280.11945,652.67053,300.34647,627.28815,318.53915,632.5274,319.15652,-80.89973,-21.39239,21.83192
12,1119.1402,205.03687,1224.58538,351.46579,10004,0.99713,1148.86133,267.20273,1158.61963,265.44446,1141.20361,289.22211,1159.5376,304.1499,1169.66943,301.73941,65.42442,-22.74543,-33.13535
12,568.44519,221.65638,671.95281,367.22696,10003,0.99384,631.98505,281.95953,636.70093,280.62045,653.08691,300.11798,628.68988,318.68704,633.87134,318.74124,-84.92706,-9.75154,13.92902
12,1119.1402,205.03687,1224.58538,351.46579,10004,0.99713,1148.86133,267.20273,1158.61963,265.44446,1141.20361,289.22211,1159.5376,304.1499,1169.66943,301.73941,65.42442,-22.74543,-33.13535
12,568.44519,221.65638,671.95281,367.22696,10003,0.99384,631.98505,281.95953,636.70093,280.62045,653.08691,300.11798,628.68988,318.68704,633.87134,318.74124,-84.92706,-9.75154,13.92902
13,1120.78151,206.29269,1226.29702,351.89223,10004,0.99697,1150.0531,268.13239,1159.828,266.0838,1141.99365,289.7442,1160.45435,305.34955,1170.15894,302.75342,65.88086,-20.60526,-32.76002
13,570.02889,221.74117,673.70868,367.82446,10003,0.99204,633.58649,282.90131,637.89807,281.48309,654.70972,301.08383,629.74249,319.34949,634.85266,319.39111,-85.22348,-7.74603,11.29346
13,1120.78151,206.29269,1226.29702,351.89223,10004,0.99697,1150.0531,268.13239,1159.828,266.0838,1141.99365,289.7442,1160.45435,305.34955,1170.15894,302.75342,65.88086,-20.60526,-32.76002
13,570.02889,221.74117,673.70868,367.82446,10003,0.99204,633.58649,282.90131,637.89807,281.48309,654.70972,301.08383,629.74249,319.34949,634.85266,319.39111,-85.22348,-7.74603,11.29346
14,1128.01688,210.71923,1232.67509,352.2535,10004,0.97797,1161.46423,270.6015,1175.36499,272.24918,1154.71155,289.16495,1162.86743,306.8457,1173.08862,307.51385,17.44238,2.62228,1.79945
14,571.4162,222.44033,675.25661,369.18056,10003,0.98812,635.36139,282.90317,639.61945,281.95486,655.5885,300.81531,631.68146,319.95129,636.93762,320.27063,-85.01082,-9.27377,12.16071
14,1128.01688,210.71923,1232.67509,352.2535,10004,0.97797,1161.46423,270.6015,1175.36499,272.24918,1154.71155,289.16495,1162.86743,306.8457,1173.08862,307.51385,17.44238,2.62228,1.79945
14,571.4162,222.44033,675.25661,369.18056,10003,0.98812,635.36139,282.90317,639.61945,281.95486,655.5885,300.81531,631.68146,319.95129,636.93762,320.27063,-85.01082,-9.27377,12.16071
15,1126.02802,208.87249,1231.02319,351.64372,10004,0.9961,1153.16431,270.62979,1162.40137,267.36337,1144.08057,290.91241,1161.50232,306.56503,1170.54688,303.25455,64.53833,-20.24809,-32.02353
15,573.20448,223.33133,677.20267,370.43947,10003,0.98915,636.11816,284.47366,640.58624,284.28104,656.70544,302.95856,633.45844,321.6412,638.68365,322.57275,-84.37718,-11.02161,14.8391
15,1126.02802,208.87249,1231.02319,351.64372,10004,0.9961,1153.16431,270.62979,1162.40137,267.36337,1144.08057,290.91241,1161.50232,306.56503,1170.54688,303.25455,64.53833,-20.24809,-32.02353
15,573.20448,223.33133,677.20267,370.43947,10003,0.98915,636.11816,284.47366,640.58624,284.28104,656.70544,302.95856,633.45844,321.6412,638.68365,322.57275,-84.37718,-11.02161,14.8391
16,574.89854,224.19061,678.53337,371.01794,10003,0.99144,637.39661,285.74408,642.31995,285.72153,658.05835,304.60617,635.56378,322.45264,640.39062,323.44016,-83.99432,-8.75466,13.51241
16,574.89854,224.19061,678.53337,371.01794,10053,0.99144,637.39661,285.74408,642.31995,285.72153,658.05835,304.60617,635.56378,322.45264,640.39062,323.44016,-83.99432,-8.75466,13.51241
17,576.38169,225.61795,679.93323,372.45289,10003,0.99352,638.91479,286.96057,644.21826,286.83231,659.11487,305.91516,636.12756,323.72281,641.79437,324.71942,-83.80179,-11.5134,15.61287
17,576.38169,225.61795,679.93323,372.45289,10053,0.99352,638.91479,286.96057,644.21826,286.83231,659.11487,305.91516,636.12756,323.72281,641.79437,324.71942,-83.80179,-11.5134,15.61287
18,1125.53539,206.32191,1233.02847,352.43373,10004,0.99655,1155.12085,271.81165,1164.33887,268.6207,1146.63232,292.45074,1164.1604,307.74066,1172.35437,304.51883,64.33086,-20.63751,-32.22602
18,577.09502,226.76367,680.68183,373.73975,10003,0.99257,639.1355,288.28082,644.82574,288.33682,659.8244,307.116,636.64752,324.93698,642.93561,326.08859,-84.34216,-10.09816,13.27106
18,1125.53539,206.32191,1233.02847,352.43373,10004,0.99655,1155.12085,271.81165,1164.33887,268.6207,1146.63232,292.45074,1164.1604,307.74066,1172.35437,304.51883,64.33086,-20.63751,-32.22602
18,577.09502,226.76367,680.68183,373.73975,10003,0.99257,639.1355,288.28082,644.82574,288.33682,659.8244,307.116,636.64752,324.93698,642.93561,326.08859,-84.34216,-10.09816,13.27106
19,1125.91787,206.4136,1233.65217,352.68856,10004,0.99658,1155.08606,271.87161,1164.95227,268.87015,1147.04358,292.66815,1164.0929,307.69046,1173.03052,304.64676,65.28606,-20.94899,-32.98045
19,577.81587,227.78151,681.36622,374.88955,10003,0.99309,639.64777,289.54257,645.4469,289.49722,660.31506,308.83588,637.34357,326.52814,643.64484,327.60498,-84.32942,-9.37269,13.77695
19,1125.91787,206.4136,1233.65217,352.68856,10004,0.99658,1155.08606,271.87161,1164.95227,268.87015,1147.04358,292.66815,1164.0929,307.69046,1173.03052,304.64676,65.28606,-20.94899,-32.98045
19,577.81587,227.78151,681.36622,374.88955,10003,0.99309,639.64777,289.54257,645.4469,289.49722,660.31506,308.83588,637.34357,326.52814,643.64484,327.60498,-84.32942,-9.37269,13.77695
20,1126.32626,206.9115,1234.01967,352.99618,10004,0.99667,1156.00879,272.40985,1165.45068,269.33231,1147.7738,293.0798,1165.15784,308.16672,1173.48511,305.05908,64.68608,-18.75536,-32.0628
20,579.02411,228.44609,682.41017,375.86508,10003,0.99302,640.49738,291.4982,646.04272,290.9447,661.16486,310.41415,638.69415,328.13626,644.54602,328.82916,-84.27319,-9.17036,13.04398
20,1126.32626,206.9115,1234.01967,352.99618,10004,0.99667,1156.00879,272.40985,1165.45068,269.33231,1147.7738,293.0798,1165.15784,308.16672,1173.48511,305.05908,64.68608,-18.75536,-32.0628
20,579.02411,228.44609,682.41017,375.86508,10003,0.99302,640.49738,291.4982,646.04272,290.9447,661.16486,310.41415,638.69415,328.13626,644.54602,328.82916,-84.27319,-9.17036,13.04398
21,1126.48472,207.0163,1234.544,353.76252,10004,0.99673,1155.68872,272.67984,1165.99622,269.40067,1147.64966,293.68918,1164.89038,309.31024,1174.05347,306.07278,64.70755,-17.53701,-31.29156
21,579.84836,229.33418,683.10019,376.93603,10003,0.99332,641.33405,292.53333,646.78326,292.01797,662.5,311.38321,639.5108,328.93146,645.36176,329.68723,-84.42628,-10.00473,13.17674
21,1126.48472,207.0163,1234.544,353.76252,10004,0.99673,1155.68872,272.67984,1165.99622,269.40067,1147.64966,293.68918,1164.89038,309.31024,1174.05347,306.07278,64.70755,-17.53701,-31.29156
21,579.84836,229.33418,683.10019,376.93603,10003,0.99332,641.33405,292.53333,646.78326,292.01797,662.5,311.38321,639.5108,328.93146,645.36176,329.68723,-84.42628,-10.00473,13.17674
22,1127.9577,207.96668,1232.29777,347.98796,10004,0.94726,1154.30615,266.57376,1170.59241,269.3992,1153.79053,282.46753,1157.81519,299.18277,1169.92847,300.5054,5.28504,2.29657,0.58281
22,580.80488,231.10838,683.37527,377.78088,10003,0.99508,642.43512,293.84146,646.49945,293.39688,663.14661,312.41434,641.09009,330.18094,644.91309,330.81024,-84.88372,-6.99548,9.95955
22,1127.9577,207.96668,1232.29777,347.98796,10004,0.94726,1154.30615,266.57376,1170.59241,269.3992,1153.79053,282.46753,1157.81519,299.18277,1169.92847,300.5054,5.28504,2.29657,0.58281
22,580.80488,231.10838,683.37527,377.78088,10003,0.99508,642.43512,293.84146,646.49945,293.39688,663.14661,312.41434,641.09009,330.18094,644.91309,330.81024,-84.88372,-6.99548,9.95955
23,1127.88734,208.6559,1233.8937,351.78512,10004,0.9959,1156.57629,272.75931,1166.97473,269.2941,1149.21997,293.51715,1165.57593,310.03851,1174.71912,306.66956,65.10283,-18.87971,-32.78607
23,581.98557,233.17045,683.74659,379.20039,10003,0.99577,642.6792,295.11102,646.82416,294.39514,662.75006,313.81012,640.9776,331.93933,644.82721,332.32672,-84.28072,-8.20601,11.62287
23,1127.88734,208.6559,1233.8937,351.78512,10004,0.9959,1156.57629,272.75931,1166.97473,269.2941,1149.21997,293.51715,1165.57593,310.03851,1174.71912,306.66956,65.10283,-18.87971,-32.78607
23,581.98557,233.17045,683.74659,379.20039,10003,0.99577,642.6792,295.11102,646.82416,294.39514,662.75006,313.81012,640.9776,331.93933,644.82721,332.32672,-84.28072,-8.20601,11.62287
24,1127.86448,208.53887,1234.90669,353.24929,10004,0.99562,1155.92334,273.08237,1167.22241,269.40927,1149.10498,293.52219,1164.42322,309.74875,1174.53577,306.25806,64.97093,-17.51556,-31.89754
24,583.14135,234.88984,684.17349,380.16617,10003,0.99652,643.22906,295.8251,647.37579,295.18375,662.88812,314.1041,641.30341,332.59747,645.12244,333.05276,-84.38396,-5.03864,9.39093
24,1127.86448,208.53887,1234.90669,353.24929,10004,0.99562,1155.92334,273.08237,1167.22241,269.40927,1149.10498,293.52219,1164.42322,309.74875,1174.53577,306.25806,64.97093,-17.51556,-31.89754
24,583.14135,234.88984,684.17349,380.16617,10003,0.99652,643.22906,295.8251,647.37579,295.18375,662.88812,314.1041,641.30341,332.59747,645.12244,333.05276,-84.38396,-5.03864,9.39093
25,1128.28303,208.52386,1235.77041,353.77215,10004,0.99506,1156.19177,273.38638,1168.14148,269.59698,1150.12,293.32776,1164.14697,309.47141,1174.87305,305.92587,64.97559,-19.05631,-32.37077
25,583.86774,236.36149,684.41504,380.92233,10003,0.99673,643.35889,296.2128,647.85925,295.54556,663.06317,314.29861,641.65009,333.15204,645.62085,333.55688,-83.96471,-6.8662,10.71362
25,1128.28303,208.52386,1235.77041,353.77215,10004,0.99506,1156.19177,273.38638,1168.14148,269.59698,1150.12,293.32776,1164.14697,309.47141,1174.87305,305.92587,64.97559,-19.05631,-32.37077
25,583.86774,236.36149,684.41504,380.92233,10003,0.99673,643.35889,296.2128,647.85925,295.54556,663.06317,314.29861,641.65009,333.15204,645.62085,333.55688,-83.96471,-6.8662,10.71362
26,1129.05058,208.73907,1236.96077,354.37024,10004,0.99439,1157.18579,273.74594,1169.31567,269.97891,1151.03479,293.41119,1164.40149,309.84494,1175.22937,306.32654,64.98846,-17.4996,-31.24953
26,584.30713,237.25851,684.68325,381.54528,10003,0.99626,643.63721,297.03232,648.41479,295.90686,663.49231,315.18085,641.68896,334.35632,645.7818,334.43616,-84.01011,-7.75383,11.43095
26,1129.05058,208.73907,1236.96077,354.37024,10004,0.99439,1157.18579,273.74594,1169.31567,269.97891,1151.03479,293.41119,1164.40149,309.84494,1175.22937,306.32654,64.98846,-17.4996,-31.24953
26,584.30713,237.25851,684.68325,381.54528,10003,0.99626,643.63721,297.03232,648.41479,295.90686,663.49231,315.18085,641.68896,334.35632,645.7818,334.43616,-84.01011,-7.75383,11.43095
27,1129.93814,208.99751,1238.30737,354.97667,10004,0.99274,1157.71973,274.53699,1170.7533,270.81403,1152.27319,294.08618,1164.72717,310.3931,1176.65222,306.92566,64.92731,-15.48849,-31.77652
27,584.47803,237.71098,684.8616,382.03861,10003,0.9958,644.12256,297.31207,648.89124,296.2659,663.9826,315.6134,642.10223,334.86639,646.23633,335.0051,-84.78538,-8.46249,11.76251
27,1129.93814,208.99751,1238.30737,354.97667,10004,0.99274,1157.71973,274.53699,1170.7533,270.81403,1152.27319,294.08618,1164.72717,310.3931,1176.65222,306.92566,64.92731,-15.48849,-31.77652
27,584.47803,237.71098,684.8616,382.03861,10003,0.9958,644.12256,297.31207,648.89124,296.2659,663.9826,315.6134,642.10223,334.86639,646.23633,335.0051,-84.78538,-8.46249,11.76251
28,1130.86575,209.10133,1239.9534,355.30418,10004,0.99245,1158.67358,275.30701,1171.63196,271.52576,1153.5509,294.8923,1165.69019,310.50244,1178.51526,306.867,64.25056,-13.62591,-31.57822
28,584.6929,238.24004,685.26533,382.59784,10003,0.99561,645.1051,298.07028,649.96124,297.02219,665.263,316.41986,642.23236,335.34937,646.62878,335.5228,-85.28539,-7.62402,10.78432
28,1130.86575,209.10133,1239.9534,355.30418,10004,0.99245,1158.67358,275.30701,1171.63196,271.52576,1153.5509,294.8923,1165.69019,310.50244,1178.51526,306.867,64.25056,-13.62591,-31.57822
28,584.6929,238.24004,685.26533,382.59784,10003,0.99561,645.1051,298.07028,649.96124,297.02219,665.263,316.41986,642.23236,335.34937,646.62878,335.5228,-85.28539,-7.62402,10.78432
29,1131.80721,209.25924,1241.21136,355.41162,10004,0.99398,1159.65015,275.27155,1172.32605,271.73596,1154.58875,294.91849,1167.08179,310.41394,1179.80554,306.96347,63.16684,-12.77854,-30.90219
29,584.85118,238.81118,685.70119,383.23255,10003,0.99512,645.87494,298.86249,650.31329,297.7619,666.35071,316.97141,642.74908,335.9769,647.03101,336.14505,-84.27437,-7.47814,11.2885
29,1131.80721,209.25924,1241.21136,355.41162,10004,0.99398,1159.65015,275.27155,1172.32605,271.73596,1154.58875,294.91849,1167.08179,310.41394,1179.80554,306.96347,63.16684,-12.77854,-30.90219
29,584.85118,238.81118,685.70119,383.23255,10003,0.99512,645.87494,298.86249,650.31329,297.7619,666.35071,316.97141,642.74908,335.9769,647.03101,336.14505,-84.27437,-7.47814,11.2885
30,1132.4871,209.80057,1242.58562,356.50075,10004,0.99527,1160.05005,275.95355,1172.9104,272.23907,1154.69409,295.83032,1168.55286,311.68832,1181.80676,308.0365,63.19525,-14.90688,-31.87978
30,584.57975,238.99834,686.55284,383.61218,10003,0.99556,646.36334,299.06406,651.72974,299.10278,667.2923,317.55969,643.34503,335.60071,648.51971,336.98279,-85.47859,-6.72773,10.5897
30,1132.4871,209.80057,1242.58562,356.50075,10004,0.99527,1160.05005,275.95355,1172.9104,272.23907,1154.69409,295.83032,1168.55286,311.68832,1181.80676,308.0365,63.19525,-14.90688,-31.87978
30,584.57975,238.99834,686.55284,383.61218,10003,0.99556,646.36334,299.06406,651.72974,299.10278,667.2923,317.55969,643.34503,335.60071,648.51971,336.98279,-85.47859,-6.72773,10.5897
31,1133.02443,210.31693,1243.75528,357.26301,10004,0.99619,1160.03967,276.1145,1174.02002,272.28503,1155.0022,295.94461,1168.8717,312.02325,1183.06335,308.27286,63.30948,-10.90662,-31.9917
31,584.15217,239.64581,687.03189,384.34642,10003,0.99606,646.44189,299.9967,652.03302,300.33627,667.74109,318.4588,643.54626,336.43262,648.86316,338.13705,-85.64592,-6.66574,10.35025
31,1133.02443,210.31693,1243.75528,357.26301,10004,0.99619,1160.03967,276.1145,1174.02002,272.28503,1155.0022,295.94461,1168.8717,312.02325,1183.06335,308.27286,63.30948,-10.90662,-31.9917
31,584.15217,239.64581,687.03189,384.34642,10003,0.99606,646.44189,299.9967,652.03302,300.33627,667.74109,318.4588,643.54626,336.43262,648.86316,338.13705,-85.64592,-6.66574,10.35025
32,1133.59969,210.19297,1244.84292,357.4463,10004,0.99575,1160.92786,276.17688,1175.01099,272.00037,1155.88733,295.72586,1170.00098,311.99811,1184.08887,308.02689,61.27722,-13.61799,-30.64967
32,583.66614,240.05179,687.33908,384.87709,10003,0.99608,646.57147,301.0119,652.12622,301.40109,667.60571,319.17712,643.86041,337.21057,649.15411,338.95911,-85.41811,-7.08259,11.55139
32,1133.59969,210.19297,1244.84292,357.4463,10004,0.99575,1160.92786,276.17688,1175.01099,272.00037,1155.88733,295.72586,1170.00098,311.99811,1184.08887,308.02689,61.27722,-13.61799,-30.64967
32,583.66614,240.05179,687.33908,384.87709,10003,0.99608,646.57147,301.0119,652.12622,301.40109,667.60571,319.17712,643.86041,337.21057,649.15411,338.95911,-85.41811,-7.08259,11.55139
33,1134.46168,209.94635,1246.425,357.52934,10004,0.99566,1161.19702,277.36841,1176.3114,272.61044,1156.17847,295.73441,1170.80017,312.22635,1185.60437,307.84613,58.7334,-9.17731,-28.15372
33,583.52306,240.44627,687.63727,385.59748,10003,0.99554,646.46533,301.65683,652.04718,302.44632,667.1377,320.25073,643.86481,337.88516,649.26172,339.91418,-85.02203,-8.47687,12.17859
33,1134.46168,209.94635,1246.425,357.52934,10004,0.99566,1161.19702,277.36841,1176.3114,272.61044,1156.17847,295.73441,1170.80017,312.22635,1185.60437,307.84613,58.7334,-9.17731,-28.15372
33,583.52306,240.44627,687.63727,385.59748,10003,0.99554,646.46533,301.65683,652.04718,302.44632,667.1377,320.25073,643.86481,337.88516,649.26172,339.91418,-85.02203,-8.47687,12.17859
34,1138.39995,210.40935,1249.11029,356.91107,10004,0.99244,1168.65417,274.80215,1181.76672,270.79752,1165.69788,292.13672,1177.05542,310.62775,1188.38477,306.91959,64.47461,-1.51572,-6.44689
34,583.4854,241.00619,687.97954,386.4305,10003,0.99546,646.78973,302.54269,652.1012,303.24829,667.26825,320.89658,643.94965,338.58664,649.28137,340.55225,-85.30113,-8.177,12.37122
34,1138.39995,210.40935,1249.11029,356.91107,10004,0.99244,1168.65417,274.80215,1181.76672,270.79752,1165.69788,292.13672,1177.05542,310.62775,1188.38477,306.91959,64.47461,-1.51572,-6.44689
