frame_id,x1,y1,x2,y2,bbox_id,confidence,lm_x1,lm_y1,lm_x2,lm_y2,lm_x3,lm_y3,lm_x4,lm_y4,lm_x5,lm_y5,yaw,pitch,roll
12,591.09979,138.31518,747.47558,332.49362,1.0,0.99982,660.67316,212.2863,712.56598,222.44774,694.38989,246.57497,652.4873,265.71307,695.83447,274.72742,-20.70676,-11.02742,11.8317
7,1089.25822,304.13075,1209.53654,450.09987,2.0,0.98986,1119.81042,361.09634,1146.80017,354.4415,1118.15649,371.97665,1119.11609,400.21857,1143.80798,394.20575,36.40747,30.08757,7.66315
7,578.84727,140.85418,734.24369,331.36644,1.0,0.99984,642.58704,216.20145,696.83978,226.64626,671.99976,249.32521,637.25232,269.25479,683.5481,277.54785,-15.66637,-9.97704,11.83553
13,1091.29832,305.79245,1210.91332,449.28446,2.0,0.99144,1121.75269,363.21121,1148.80627,355.94022,1120.56616,372.73618,1121.45618,401.68887,1147.84351,395.13065,34.51764,31.92831,5.8325
13,593.80699,138.33392,750.20866,333.52119,1.0,0.99985,664.5462,211.69431,715.45056,221.14539,698.13452,246.04012,656.61023,265.63931,699.20056,274.01758,-22.49124,-12.20067,11.9488
8,1089.2474,305.27849,1209.13543,450.03511,2.0,0.98849,1119.73486,361.27457,1147.5249,354.65768,1118.51855,371.70755,1118.68799,400.37354,1143.77136,394.37921,36.33575,29.87274,7.62421
8,579.99861,139.39267,736.57398,330.96341,1.0,0.99985,644.83203,213.95439,698.33472,224.30298,674.6701,247.67496,637.88483,266.5824,682.73834,275.26498,-15.41545,-10.36568,12.0052
14,1092.00208,306.11112,1211.74951,449.18512,2.0,0.98979,1122.17029,363.93866,1149.58826,356.54523,1121.58008,372.80942,1122.09412,401.9632,1148.50916,395.3508,36.18915,25.76768,4.15155
14,595.98563,137.25128,752.83602,333.5104,1.0,0.99987,666.56396,210.24234,717.68237,221.7498,699.16638,245.24225,659.60602,264.99973,700.56976,274.6803,-22.62548,-11.3372,12.33598
9,1089.25449,305.04553,1209.02327,449.4396,2.0,0.98943,1119.76025,361.47321,1147.69067,354.78952,1118.93958,371.86615,1118.95056,400.54581,1144.51794,394.53076,36.58771,30.19421,7.60989
9,581.78656,138.3372,739.18884,330.66627,1.0,0.99988,647.41174,212.36098,701.40515,223.40919,677.33508,247.28952,638.22009,264.88202,685.69751,274.26215,-15.42906,-10.57561,12.61433
15,1092.28187,306.37839,1212.1456,448.88576,2.0,0.99024,1123.0658,364.64133,1150.57825,358.06555,1122.099,374.19406,1123.29956,401.16623,1149.26306,395.54706,36.7164,24.16986,2.90394
15,599.03426,135.96957,756.3428,332.31145,1.0,0.99988,669.19379,208.93639,720.20227,221.03651,700.39734,244.92787,662.28815,265.75,702.91022,275.25677,-21.50314,-11.04122,13.07385
10,1089.62609,305.29649,1209.22066,449.3196,2.0,0.98949,1120.09167,362.15097,1147.68945,354.8703,1119.1958,372.15579,1119.57983,401.00601,1145.28088,394.46747,35.31171,31.14337,7.19498
10,584.54508,137.73967,742.10486,330.21456,1.0,0.9999,651.47845,212.22954,704.7973,222.18156,682.33417,245.88979,644.61005,265.4986,689.50891,273.77335,-16.86232,-10.40796,11.63596
16,1092.73965,306.69661,1213.02251,448.84421,2.0,0.99129,1123.86243,364.58524,1151.48303,357.87589,1122.2334,374.20428,1123.69873,401.41122,1149.86121,395.65213,35.52835,22.44345,0.83956
16,601.47079,135.22696,759.05058,330.88898,1.0,0.99989,669.95337,209.10158,721.85614,220.97701,700.2431,245.46693,662.87799,265.21298,703.99646,274.72501,-21.09625,-10.62192,12.93858
11,1090.08788,305.81603,1209.53185,449.38868,2.0,0.98842,1120.51538,362.76639,1147.83887,355.28528,1119.43933,372.41287,1119.94104,401.42334,1145.91492,394.69958,34.86964,30.87292,6.54195
11,587.72703,138.35179,744.64404,331.18923,1.0,0.99984,656.83521,211.84279,708.88068,221.74409,688.30048,247.08978,647.53064,265.73627,692.74023,274.26895,-19.19195,-10.78306,12.14627
17,1094.24668,306.4232,1214.90823,448.8165,2.0,0.99203,1123.98254,364.19495,1151.42798,356.40759,1123.16785,372.51172,1123.99219,402.62473,1150.84436,395.60367,35.87744,23.35524,0.39155
17,603.73518,133.82613,760.88888,328.47672,1.0,0.99989,670.91235,209.54518,723.33362,220.72476,700.7243,245.12744,666.07446,265.08789,705.31152,273.9238,-19.29793,-11.54442,12.55621
12,1090.88467,306.22857,1210.31829,449.50771,2.0,0.98891,1121.54932,363.03296,1148.23889,355.59659,1119.92188,372.63998,1121.20593,401.43097,1147.10181,394.70993,36.58215,27.41977,5.58514
12,591.09979,138.31518,747.47558,332.49362,1.0,0.99982,660.67316,212.2863,712.56598,222.44774,694.38989,246.57497,652.4873,265.71307,695.83447,274.72742,-20.70676,-11.02742,11.8317
18,1094.13615,306.20728,1215.25348,448.62921,2.0,0.99192,1124.56042,363.84293,1152.79956,357.17896,1123.31165,374.11792,1124.64355,401.00235,1151.35303,395.21628,34.12263,21.32137,-1.75376
18,605.62435,133.39351,762.38616,326.33588,1.0,0.99988,670.98242,209.5069,725.53674,220.6192,701.14233,244.81708,666.50726,264.19113,708.47186,273.11972,-18.99973,-11.35322,12.61876
13,1091.29832,305.79245,1210.91332,449.28446,2.0,0.99144,1121.75269,363.21121,1148.80627,355.94022,1120.56616,372.73618,1121.45618,401.68887,1147.84351,395.13065,34.51764,31.92831,5.8325
13,593.80699,138.33392,750.20866,333.52119,1.0,0.99985,664.5462,211.69431,715.45056,221.14539,698.13452,246.04012,656.61023,265.63931,699.20056,274.01758,-22.49124,-12.20067,11.9488
19,1094.89496,306.85804,1216.36189,449.20031,2.0,0.99048,1125.69482,364.36942,1153.58398,357.14813,1124.23584,374.36707,1126.07764,401.56277,1152.56995,395.24277,34.07544,25.26162,-0.93279
19,606.79641,132.30597,763.36101,324.72287,1.0,0.99988,671.68262,208.67461,726.41254,219.99255,701.59271,244.70485,667.02661,263.0679,709.17712,272.20789,-17.84803,-11.8925,12.19431
14,1092.00208,306.11112,1211.74951,449.18512,2.0,0.98979,1122.17029,363.93866,1149.58826,356.54523,1121.58008,372.80942,1122.09412,401.9632,1148.50916,395.3508,36.18915,25.76768,4.15155
14,595.98563,137.25128,752.83602,333.5104,1.0,0.99987,666.56396,210.24234,717.68237,221.7498,699.16638,245.24225,659.60602,264.99973,700.56976,274.6803,-22.62548,-11.3372,12.33598
20,1095.94061,306.48748,1217.96385,449.64184,2.0,0.99232,1124.68384,365.22162,1156.48901,357.42902,1129.48157,375.3309,1126.97839,402.63095,1153.29407,396.39273,32.23694,20.55293,1.61575
20,608.09006,132.32768,764.57693,324.78258,1.0,0.9998,672.70557,207.74663,727.1004,218.58281,701.84882,244.9689,671.58643,265.77905,710.35974,273.98404,-16.44632,-14.94894,10.87264
15,1092.28187,306.37839,1212.1456,448.88576,2.0,0.99024,1123.0658,364.64133,1150.57825,358.06555,1122.099,374.19406,1123.29956,401.16623,1149.26306,395.54706,36.7164,24.16986,2.90394
15,599.03426,135.96957,756.3428,332.31145,1.0,0.99988,669.19379,208.93639,720.20227,221.03651,700.39734,244.92787,662.28815,265.75,702.91022,275.25677,-21.50314,-11.04122,13.07385
21,1097.67564,307.00208,1219.42427,450.41525,2.0,0.99057,1130.03296,363.12656,1154.75122,356.48541,1126.14734,375.44995,1130.08105,401.72815,1153.53467,395.9068,31.90396,26.3952,0.67572
21,609.24073,130.48832,765.47494,322.96888,1.0,0.99988,675.04791,207.33122,728.49072,217.66177,705.70764,241.56454,673.05103,262.0191,712.58789,270.14951,-18.02177,-12.49602,11.20141
22,1099.46451,308.52452,1221.41612,451.61657,2.0,0.99017,1129.76282,363.35571,1156.73413,355.60226,1127.2113,374.20642,1130.64697,402.31625,1154.86536,395.64737,32.63631,24.78504,1.86539
22,610.20187,128.06721,766.34828,321.25131,1.0,0.99985,676.16992,205.27814,729.56677,214.5103,707.85748,239.67438,673.34027,262.14972,714.23218,269.46735,-18.64832,-10.67025,10.24736
16,1092.73965,306.69661,1213.02251,448.84421,2.0,0.99129,1123.86243,364.58524,1151.48303,357.87589,1122.2334,374.20428,1123.69873,401.41122,1149.86121,395.65213,35.52835,22.44345,0.83956
16,601.47079,135.22696,759.05058,330.88898,1.0,0.99989,669.95337,209.10158,721.85614,220.97701,700.2431,245.46693,662.87799,265.21298,703.99646,274.72501,-21.09625,-10.62192,12.93858
23,1101.37446,309.74926,1223.30738,452.88979,2.0,0.98852,1131.68555,362.59818,1158.00122,354.51761,1128.70276,373.99039,1132.96558,402.06076,1156.50598,395.11911,32.76646,23.08134,0.60111
23,611.59498,125.60825,767.73628,319.30387,1.0,0.99987,676.96295,202.75804,731.07269,210.84483,708.59497,238.41078,676.79675,261.97754,715.78766,268.05283,-18.39603,-12.51733,9.60363
17,1094.24668,306.4232,1214.90823,448.8165,2.0,0.99203,1123.98254,364.19495,1151.42798,356.40759,1123.16785,372.51172,1123.99219,402.62473,1150.84436,395.60367,35.87744,23.35524,0.39155
17,603.73518,133.82613,760.88888,328.47672,1.0,0.99989,670.91235,209.54518,723.33362,220.72476,700.7243,245.12744,666.07446,265.08789,705.31152,273.9238,-19.29793,-11.54442,12.55621
24,1102.05248,307.99172,1224.28059,452.66052,2.0,0.99296,1132.60803,362.70468,1159.61865,353.30832,1130.47351,372.4599,1132.48267,403.22086,1157.66113,395.01096,28.31638,25.81135,0.59164
24,613.05531,123.25864,769.12296,317.56523,1.0,0.99984,679.22577,198.93672,733.94592,206.34915,711.90662,233.25508,679.27417,256.73856,718.29175,262.53653,-19.08157,-10.74043,8.97665
18,1094.13615,306.20728,1215.25348,448.62921,2.0,0.99192,1124.56042,363.84293,1152.79956,357.17896,1123.31165,374.11792,1124.64355,401.00235,1151.35303,395.21628,34.12263,21.32137,-1.75376
18,605.62435,133.39351,762.38616,326.33588,1.0,0.99988,670.98242,209.5069,725.53674,220.6192,701.14233,244.81708,666.50726,264.19113,708.47186,273.11972,-18.99973,-11.35322,12.61876
25,1103.68564,307.58603,1226.02834,453.5425,2.0,0.99286,1135.20825,362.03195,1161.0282,352.504,1131.38611,371.80533,1135.13733,403.23044,1159.57568,394.61227,30.22423,24.84865,1.14088
25,615.11056,120.33385,771.92617,316.16907,1.0,0.99977,683.56683,194.80396,736.28021,201.87772,716.05951,228.82678,683.58167,253.94537,721.24139,259.27695,-20.33589,-11.92107,8.57023
19,1094.89496,306.85804,1216.36189,449.20031,2.0,0.99048,1125.69482,364.36942,1153.58398,357.14813,1124.23584,374.36707,1126.07764,401.56277,1152.56995,395.24277,34.07544,25.26162,-0.93279
19,606.79641,132.30597,763.36101,324.72287,1.0,0.99988,671.68262,208.67461,726.41254,219.99255,701.59271,244.70485,667.02661,263.0679,709.17712,272.20789,-17.84803,-11.8925,12.19431
26,1104.65442,305.51154,1226.87252,451.63726,2.0,0.99298,1135.53796,361.04529,1162.99707,351.58667,1133.84778,369.8331,1136.02759,400.62552,1160.49976,392.09787,27.42918,24.93265,1.9338
26,618.32505,114.84168,774.7889,308.3216,1.0,0.99986,689.40131,190.85376,738.26453,197.20619,720.73242,224.13245,682.78857,238.84763,725.18317,244.20006,-19.88632,-11.24391,9.70502
20,1095.94061,306.48748,1217.96385,449.64184,2.0,0.99232,1124.68384,365.22162,1156.48901,357.42902,1129.48157,375.3309,1126.97839,402.63095,1153.29407,396.39273,32.23694,20.55293,1.61575
20,608.09006,132.32768,764.57693,324.78258,1.0,0.9998,672.70557,207.74663,727.1004,218.58281,701.84882,244.9689,671.58643,265.77905,710.35974,273.98404,-16.44632,-14.94894,10.87264
27,1106.94518,303.29598,1228.73364,449.40965,2.0,0.9915,1138.47583,359.51666,1163.1217,349.9584,1134.21204,368.47137,1139.64111,398.64417,1162.04871,389.79092,30.29126,26.84424,1.92867
27,620.48669,111.50243,776.79231,303.67671,1.0,0.9998,689.95807,185.40436,741.04633,191.59134,722.02496,221.77011,687.19568,238.87286,729.00598,243.56303,-20.32799,-10.51945,9.1476
21,1097.67564,307.00208,1219.42427,450.41525,2.0,0.99057,1130.03296,363.12656,1154.75122,356.48541,1126.14734,375.44995,1130.08105,401.72815,1153.53467,395.9068,31.90396,26.3952,0.67572
21,609.24073,130.48832,765.47494,322.96888,1.0,0.99988,675.04791,207.33122,728.49072,217.66177,705.70764,241.56454,673.05103,262.0191,712.58789,270.14951,-18.02177,-12.49602,11.20141
28,1108.50624,301.13235,1230.01219,447.45915,2.0,0.99166,1139.89246,357.38885,1164.33813,348.55777,1135.88538,367.18365,1141.6814,396.91959,1163.87195,388.73019,32.02115,28.92355,0.18475
28,623.26298,109.93026,780.17686,300.77996,1.0,0.99983,693.96198,182.25238,744.41235,189.06758,726.40912,218.03017,689.23285,234.5547,731.96698,239.77536,-20.13448,-9.90282,8.94812
22,1099.46451,308.52452,1221.41612,451.61657,2.0,0.99017,1129.76282,363.35571,1156.73413,355.60226,1127.2113,374.20642,1130.64697,402.31625,1154.86536,395.64737,32.63631,24.78504,1.86539
22,610.20187,128.06721,766.34828,321.25131,1.0,0.99985,676.16992,205.27814,729.56677,214.5103,707.85748,239.67438,673.34027,262.14972,714.23218,269.46735,-18.64832,-10.67025,10.24736
29,1110.95775,299.0055,1233.08706,446.14777,2.0,0.99466,1140.06433,356.90283,1168.01404,347.40198,1137.14343,364.52289,1143.52063,394.80698,1166.20642,386.01727,37.73853,27.83528,1.51018
29,624.92217,107.96154,781.45633,299.60229,1.0,0.99985,695.00964,178.8781,746.14606,188.10497,728.51715,215.94807,690.04742,236.68784,733.30042,244.10596,-22.93933,-9.03572,9.92575
23,1101.37446,309.74926,1223.30738,452.88979,2.0,0.98852,1131.68555,362.59818,1158.00122,354.51761,1128.70276,373.99039,1132.96558,402.06076,1156.50598,395.11911,32.76646,23.08134,0.60111
23,611.59498,125.60825,767.73628,319.30387,1.0,0.99987,676.96295,202.75804,731.07269,210.84483,708.59497,238.41078,676.79675,261.97754,715.78766,268.05283,-18.39603,-12.51733,9.60363
30,1112.19415,296.52314,1235.25862,445.01404,2.0,0.9959,1141.06262,355.97897,1169.51807,343.94583,1138.30701,364.49384,1141.85571,397.01132,1167.12109,386.91116,36.32126,29.13004,1.23259
30,627.65441,106.51986,783.59121,299.1829,1.0,0.99984,697.59534,176.11378,747.96954,187.46841,729.74219,213.6734,691.06415,234.04916,733.04553,243.34848,-19.89904,-6.11684,9.9678
24,1102.05248,307.99172,1224.28059,452.66052,2.0,0.99296,1132.60803,362.70468,1159.61865,353.30832,1130.47351,372.4599,1132.48267,403.22086,1157.66113,395.01096,28.31638,25.81135,0.59164
24,613.05531,123.25864,769.12296,317.56523,1.0,0.99984,679.22577,198.93672,733.94592,206.34915,711.90662,233.25508,679.27417,256.73856,718.29175,262.53653,-19.08157,-10.74043,8.97665
31,1113.92384,295.9518,1237.98122,444.68051,2.0,0.99577,1143.29224,354.59677,1170.84351,343.8631,1139.74805,363.98495,1143.53564,395.36969,1168.69495,386.16708,40.99832,26.56476,0.72736
31,629.39828,104.24648,785.36502,298.45691,1.0,0.99985,700.87231,174.52716,751.68054,186.54025,733.75488,212.14062,694.73938,233.0136,736.7063,242.75618,-22.46312,-6.53874,10.64029
25,1103.68564,307.58603,1226.02834,453.5425,2.0,0.99286,1135.20825,362.03195,1161.0282,352.504,1131.38611,371.80533,1135.13733,403.23044,1159.57568,394.61227,30.22423,24.84865,1.14088
25,615.11056,120.33385,771.92617,316.16907,1.0,0.99977,683.56683,194.80396,736.28021,201.87772,716.05951,228.82678,683.58167,253.94537,721.24139,259.27695,-20.33589,-11.92107,8.57023
32,1115.48748,294.71021,1239.75762,443.30709,2.0,0.99474,1146.37598,352.37927,1172.76636,343.2753,1141.99329,362.40356,1145.65076,392.86359,1169.67773,385.04013,40.68071,32.15543,3.45947
32,633.09712,102.16812,789.0112,298.58678,1.0,0.99977,703.25934,173.49622,755.13806,184.34877,736.02087,210.73798,702.09015,234.73799,742.10242,242.78293,-22.88021,-9.02449,11.47896
26,1104.65442,305.51154,1226.87252,451.63726,2.0,0.99298,1135.53796,361.04529,1162.99707,351.58667,1133.84778,369.8331,1136.02759,400.62552,1160.49976,392.09787,27.42918,24.93265,1.9338
26,618.32505,114.84168,774.7889,308.3216,1.0,0.99986,689.40131,190.85376,738.26453,197.20619,720.73242,224.13245,682.78857,238.84763,725.18317,244.20006,-19.88632,-11.24391,9.70502
33,1117.52003,294.4205,1241.53334,442.4769,2.0,0.99469,1149.86829,350.32495,1174.90125,342.38458,1143.75049,361.26389,1148.74243,390.58621,1171.84741,383.38931,41.28181,34.6796,4.2542
33,635.90921,99.84469,792.00132,297.28891,1.0,0.99978,705.78839,172.57124,758.48523,184.04434,738.8913,208.18393,707.04816,234.08018,743.65936,242.39113,-22.42677,-7.198,11.02414
27,1106.94518,303.29598,1228.73364,449.40965,2.0,0.9915,1138.47583,359.51666,1163.1217,349.9584,1134.21204,368.47137,1139.64111,398.64417,1162.04871,389.79092,30.29126,26.84424,1.92867
27,620.48669,111.50243,776.79231,303.67671,1.0,0.9998,689.95807,185.40436,741.04633,191.59134,722.02496,221.77011,687.19568,238.87286,729.00598,243.56303,-20.32799,-10.51945,9.1476
34,1118.42056,292.57793,1242.14286,440.40872,2.0,0.99554,1151.53711,349.74265,1177.01978,340.64304,1146.49268,358.59918,1149.41699,389.96121,1173.67029,381.71176,36.3831,33.15524,0.5392
34,638.29225,98.06619,793.97977,294.72892,1.0,0.99974,706.56329,172.43112,759.15607,182.13219,739.66284,207.11456,708.73358,233.07774,745.29773,240.08191,-22.56036,-6.1973,10.38332
28,1108.50624,301.13235,1230.01219,447.45915,2.0,0.99166,1139.89246,357.38885,1164.33813,348.55777,1135.88538,367.18365,1141.6814,396.91959,1163.87195,388.73019,32.02115,28.92355,0.18475
28,623.26298,109.93026,780.17686,300.77996,1.0,0.99983,693.96198,182.25238,744.41235,189.06758,726.40912,218.03017,689.23285,234.5547,731.96698,239.77536,-20.13448,-9.90282,8.94812
35,1120.04941,293.29909,1243.11417,440.53344,2.0,0.99263,1153.2478,349.71585,1176.79688,339.43668,1146.72107,357.83282,1151.71118,389.74835,1175.70618,380.20016,39.86392,25.76379,-1.53928
35,638.36114,97.06742,794.31253,292.26741,1.0,0.99985,706.48425,169.04335,760.30688,179.83621,739.74457,204.63951,703.82294,228.18321,746.61938,236.41527,-21.49935,-2.28925,9.97862
29,1110.95775,299.0055,1233.08706,446.14777,2.0,0.99466,1140.06433,356.90283,1168.01404,347.40198,1137.14343,364.52289,1143.52063,394.80698,1166.20642,386.01727,37.73853,27.83528,1.51018
29,624.92217,107.96154,781.45633,299.60229,1.0,0.99985,695.00964,178.8781,746.14606,188.10497,728.51715,215.94807,690.04742,236.68784,733.30042,244.10596,-22.93933,-9.03572,9.92575
36,1122.79867,294.00626,1245.06211,440.17253,2.0,0.98832,1154.24927,349.72739,1179.95898,339.93964,1150.08521,358.39111,1153.82556,388.931,1177.33618,380.60315,39.92706,25.46102,0.36504
36,640.85454,96.48116,795.95587,291.08019,1.0,0.99973,707.47876,170.88892,759.90814,179.31766,740.25757,203.47633,711.57684,232.48154,747.2016,238.24422,-20.89494,-2.85979,9.39964
30,1112.19415,296.52314,1235.25862,445.01404,2.0,0.9959,1141.06262,355.97897,1169.51807,343.94583,1138.30701,364.49384,1141.85571,397.01132,1167.12109,386.91116,36.32126,29.13004,1.23259
30,627.65441,106.51986,783.59121,299.1829,1.0,0.99984,697.59534,176.11378,747.96954,187.46841,729.74219,213.6734,691.06415,234.04916,733.04553,243.34848,-19.89904,-6.11684,9.9678
37,1124.57223,291.78043,1246.14355,437.94552,2.0,0.98942,1157.85242,347.94177,1178.35962,337.80234,1149.34473,357.14337,1157.37256,387.86243,1178.68921,378.21176,36.76074,22.52344,1.69273
37,643.2922,95.75317,797.9548,289.78617,1.0,0.99981,709.48138,170.08011,761.46503,178.60736,741.28412,203.63069,712.89343,231.29654,748.2561,237.1693,-20.61353,-3.53618,10.20631
31,1113.92384,295.9518,1237.98122,444.68051,2.0,0.99577,1143.29224,354.59677,1170.84351,343.8631,1139.74805,363.98495,1143.53564,395.36969,1168.69495,386.16708,40.99832,26.56476,0.72736
